Date,Unnamed: 0,open,high,low,close,volume,marketCap,timestamp,crypto_name
2013-06-29 23:59:59.999,110,94.6600036621,99.9899978638,93.0,94.9940032959,0.0,1078198523.95,2013-06-29T23:59:59.999Z,Bitcoin
2013-06-30 23:59:59.999,112,2.7882199287,3.0017399788,2.76541996,2.9805400372,0.0,56721476.4462,2013-06-30T23:59:59.999Z,Litecoin
2013-07-01 23:59:59.999,114,97.5100021362,97.6649017334,86.297203064,88.0500030518,0.0,1000065296.25,2013-07-01T23:59:59.999Z,Bitcoin
2013-07-02 23:59:59.999,116,2.94968009,3.0341899395,2.8063700199,2.8347198963,0.0,54124595.9229,2013-07-02T23:59:59.999Z,Litecoin
2013-07-03 23:59:59.999,118,2.8468499184,3.0277500153,2.6094300747,2.6150898933,0.0,50009684.0754,2013-07-03T23:59:59.999Z,Litecoin
2013-07-04 23:59:59.999,120,78.8899993896,83.1050033569,72.0,80.5258026123,0.0,915618608.9,2013-07-04T23:59:59.999Z,Bitcoin
2013-07-05 23:59:59.999,122,79.9899978638,80.0,65.5260009766,68.4309997559,0.0,778411178.875,2013-07-05T23:59:59.999Z,Bitcoin
2013-07-06 23:59:59.999,124,2.423019886,2.6212000847,2.3654301167,2.5166299343,0.0,48334783.341,2013-07-06T23:59:59.999Z,Litecoin
2013-07-07 23:59:59.999,126,2.4577798843,2.6588199139,2.3842799664,2.6566100121,0.0,51099903.9764,2013-07-07T23:59:59.999Z,Litecoin
2013-07-08 23:59:59.999,128,76.5,80.0,72.5999984741,76.5159988403,0.0,871457940.1,2013-07-08T23:59:59.999Z,Bitcoin
2013-07-09 23:59:59.999,130,2.5847599506,2.6490499973,2.4809100628,2.6129601002,0.0,50428048.0838,2013-07-09T23:59:59.999Z,Litecoin
2013-07-10 23:59:59.999,132,2.6092500687,2.8139200211,2.5831799507,2.8110198975,0.0,54334216.8241,2013-07-10T23:59:59.999Z,Litecoin
2013-07-11 23:59:59.999,134,88.0,90.2799987793,85.0799026489,88.9800033569,0.0,1014650062.5,2013-07-11T23:59:59.999Z,Bitcoin
2013-07-12 23:59:59.999,136,2.7227599621,2.9099199772,2.6963999271,2.7891299725,0.0,54066041.098,2013-07-12T23:59:59.999Z,Litecoin
2013-07-13 23:59:59.999,138,93.9898986816,98.25,88.0622024536,98.1339035034,0.0,1119796119.51,2013-07-13T23:59:59.999Z,Bitcoin
2013-07-14 23:59:59.999,140,98.6999969482,98.6999969482,92.8600006104,94.6912994385,0.0,1080917760.48,2013-07-14T23:59:59.999Z,Bitcoin
2013-07-15 23:59:59.999,142,2.8736701012,3.0569999218,2.8530299664,2.9825100899,0.0,58072016.7635,2013-07-15T23:59:59.999Z,Litecoin
2013-07-16 23:59:59.999,144,2.9993400574,3.1765899658,2.9549899101,3.0989398956,0.0,60436315.0108,2013-07-16T23:59:59.999Z,Litecoin
2013-07-17 23:59:59.999,146,96.7099990845,99.9700012207,96.1800003052,98.5,0.0,1125658000.0,2013-07-17T23:59:59.999Z,Bitcoin
2013-07-18 23:59:59.999,148,98.5,98.8000030518,86.1999969482,90.5800018311,0.0,1035512824.5,2013-07-18T23:59:59.999Z,Bitcoin
2013-07-19 23:59:59.999,150,2.8812999725,3.0466799736,2.8017001152,2.9623401165,0.0,58031067.5134,2013-07-19T23:59:59.999Z,Litecoin
2013-07-20 23:59:59.999,152,92.0,93.0999984741,89.2711029053,89.3900985718,0.0,1022707664.6,2013-07-20T23:59:59.999Z,Bitcoin
2013-07-21 23:59:59.999,154,89.8214035034,91.9499969482,88.0,90.7573013306,0.0,1038798980.07,2013-07-21T23:59:59.999Z,Bitcoin
2013-07-22 23:59:59.999,156,91.9980010986,91.9980010986,90.0754013062,91.6100006104,0.0,1048939080.5,2013-07-22T23:59:59.999Z,Bitcoin
2013-07-23 23:59:59.999,158,2.8872299194,3.0110800266,2.876529932,2.9881100655,0.0,58868020.0349,2013-07-23T23:59:59.999Z,Litecoin
2013-07-24 23:59:59.999,160,95.5585021973,95.9899978638,93.0,94.5100021362,0.0,1082848325.0,2013-07-24T23:59:59.999Z,Bitcoin
2013-07-25 23:59:59.999,162,2.9485599995,3.0172300339,2.9209799767,2.9748299122,0.0,58778565.2829,2013-07-25T23:59:59.999Z,Litecoin
2013-07-26 23:59:59.999,164,2.9831500053,2.9854800701,2.8338699341,2.9026899338,0.0,57442580.5667,2013-07-26T23:59:59.999Z,Litecoin
2013-07-27 23:59:59.999,166,96.0201034546,96.9950027466,93.0,94.1159973145,0.0,1079491696.8,2013-07-27T23:59:59.999Z,Bitcoin
2013-07-28 23:59:59.999,168,94.4000015259,100.577003479,94.0,99.7559967041,0.0,1144602837.9,2013-07-28T23:59:59.999Z,Bitcoin
2013-07-29 23:59:59.999,170,2.9432799816,3.0406999588,2.9425001144,2.9631400108,0.0,58881977.2472,2013-07-29T23:59:59.999Z,Litecoin
2013-07-30 23:59:59.999,172,101.4889984131,107.9899978638,100.4700012207,107.9899978638,0.0,1240092366.0,2013-07-30T23:59:59.999Z,Bitcoin
2013-07-31 23:59:59.999,174,3.0010099411,3.0277199745,2.8430399895,2.8686800003,0.0,57156383.5504,2013-07-31T23:59:59.999Z,Litecoin
2013-08-01 23:59:59.999,176,2.8741099834,3.0056800842,2.8534700871,2.9099199772,0.0,58053718.7776,2013-08-01T23:59:59.999Z,Litecoin
2013-08-02 23:59:59.999,178,104.8560028076,108.0,101.2109985352,104.5009994507,0.0,1201487184.88,2013-08-02T23:59:59.999Z,Bitcoin
2013-08-03 23:59:59.999,180,104.5009994507,105.7799987793,102.0019989014,104.0049972534,0.0,1196226508.12,2013-08-03T23:59:59.999Z,Bitcoin
2013-08-04 23:59:59.999,182,104.9499969482,105.9499969482,103.5230026245,105.1439971924,0.0,1209797378.4,2013-08-04T23:59:59.999Z,Bitcoin
2013-08-05 23:59:59.999,185,105.1200027466,107.7699966431,105.0,106.2200012207,0.0,1222677176.0,2013-08-05T23:59:59.999Z,Bitcoin
2013-08-06 23:59:59.999,188,2.8440899849,2.9007999897,2.7855501175,2.8238799572,0.0,56751177.4944,2013-08-06T23:59:59.999Z,Litecoin
2013-08-07 23:59:59.999,191,0.00466922996566,0.00468201981857,0.00433260994032,0.00441731978208,0.0,34534120.936,2013-08-07T23:59:59.999Z,XRP
2013-08-08 23:59:59.999,194,2.7536199093,2.8084499836,2.6657099724,2.7047801018,0.0,54519249.6914,2013-08-08T23:59:59.999Z,Litecoin
2013-08-09 23:59:59.999,197,0.00425725011155,0.00436668004841,0.00425268011168,0.00429111998528,0.0,33547503.2442,2013-08-09T23:59:59.999Z,XRP
2013-08-10 23:59:59.999,200,0.00429111998528,0.00436649983749,0.00427858019248,0.00431382004172,0.0,33724969.3425,2013-08-10T23:59:59.999Z,XRP
2013-08-11 23:59:59.999,203,103.0,105.1900024414,102.7549972534,105.0,0.0,1211789250.0,2013-08-11T23:59:59.999Z,Bitcoin
2013-08-12 23:59:59.999,206,105.0,108.0,103.5,106.6360015869,0.0,1231248580.9,2013-08-12T23:59:59.999Z,Bitcoin
2013-08-13 23:59:59.999,209,0.00446332013234,0.00446332013234,0.00417130999267,0.00424543023109,0.0,33190303.8597,2013-08-13T23:59:59.999Z,XRP
2013-08-14 23:59:59.999,212,109.5550003052,114.9950027466,108.0009994507,112.56199646,0.0,1300656724.05,2013-08-14T23:59:59.999Z,Bitcoin
2013-08-15 23:59:59.999,215,112.56199646,113.2450027466,109.0,109.9899978638,0.0,1271404657.25,2013-08-15T23:59:59.999Z,Bitcoin
2013-08-16 23:59:59.999,218,2.7619700432,2.7919800282,2.6965000629,2.7172300816,0.0,55403721.9094,2013-08-16T23:59:59.999Z,Litecoin
2013-08-17 23:59:59.999,221,108.9940032959,113.75,108.2249984741,113.5,0.0,1312996375.0,2013-08-17T23:59:59.999Z,Bitcoin
2013-08-18 23:59:59.999,224,0.00568673014641,0.0062633799389,0.00558527000248,0.00561744021252,0.0,43916526.8332,2013-08-18T23:59:59.999Z,XRP
2013-08-19 23:59:59.999,227,113.3799972534,123.06199646,111.7710037231,119.0,0.0,1377725475.0,2013-08-19T23:59:59.999Z,Bitcoin
2013-08-20 23:59:59.999,230,119.0,123.0110015869,117.5080032349,121.2050018311,0.0,1403829641.38,2013-08-20T23:59:59.999Z,Bitcoin
2013-08-21 23:59:59.999,233,121.2099990845,124.9140014648,119.6819992065,123.3000030518,0.0,1428698677.5,2013-08-21T23:59:59.999Z,Bitcoin
2013-08-22 23:59:59.999,236,123.3000030518,123.5,120.5999984741,121.1500015259,0.0,1404437432.5,2013-08-22T23:59:59.999Z,Bitcoin
2013-08-23 23:59:59.999,239,122.0,122.0,118.4440002441,118.5009994507,0.0,1374309422.45,2013-08-23T23:59:59.999Z,Bitcoin
2013-08-24 23:59:59.999,242,2.7387700081,2.7769899368,2.6667499542,2.6890099049,0.0,55478793.8368,2013-08-24T23:59:59.999Z,Litecoin
2013-08-25 23:59:59.999,245,2.6791000366,2.7099399567,2.5171101093,2.593640089,0.0,53577807.0632,2013-08-25T23:59:59.999Z,Litecoin
2013-08-26 23:59:59.999,248,0.00610389001667,0.0065068998374,0.00606505014002,0.00641692010686,0.0,50166773.3641,2013-08-26T23:59:59.999Z,XRP
2013-08-27 23:59:59.999,251,120.0699996948,127.2399978638,120.0699996948,126.5,0.0,1469193137.5,2013-08-27T23:59:59.999Z,Bitcoin
2013-08-28 23:59:59.999,254,2.5751299858,2.6040999889,2.5075700283,2.5222899914,0.0,52306695.1162,2013-08-28T23:59:59.999Z,Litecoin
2013-08-29 23:59:59.999,257,122.6200027466,123.6999969482,122.2099990845,122.3899993896,0.0,1422584866.25,2013-08-29T23:59:59.999Z,Bitcoin
2013-08-30 23:59:59.999,260,122.3499984741,135.75,120.9899978638,133.4900054932,0.0,1552288465.0,2013-08-30T23:59:59.999Z,Bitcoin
2013-08-31 23:59:59.999,263,133.0899963379,140.8899993896,132.7200012207,135.3500061035,0.0,1574672051.25,2013-08-31T23:59:59.999Z,Bitcoin
2013-09-01 23:59:59.999,266,0.0056230397895,0.00587195018306,0.0055739399977,0.00578670017421,0.0,45239782.8594,2013-09-01T23:59:59.999Z,XRP
2013-09-02 23:59:59.999,269,2.5715899467,2.7395501137,2.5374999046,2.5580599308,0.0,53442298.8438,2013-09-02T23:59:59.999Z,Litecoin
2013-09-03 23:59:59.999,272,2.5535399914,2.6241900921,2.4935901165,2.6040999889,0.0,54469386.798,2013-09-03T23:59:59.999Z,Litecoin
2013-09-04 23:59:59.999,275,2.5995299816,3.1894199848,2.5976901054,2.8136301041,0.0,58915949.1124,2013-09-04T23:59:59.999Z,Litecoin
2013-09-05 23:59:59.999,278,126.7600021362,131.4400024414,121.8300018311,126.4300003052,0.0,1473965190.5,2013-09-05T23:59:59.999Z,Bitcoin
2013-09-06 23:59:59.999,281,2.7802500725,2.8430299759,2.6514101028,2.6904098988,0.0,56512680.8443,2013-09-06T23:59:59.999Z,Litecoin
2013-09-07 23:59:59.999,284,118.8899993896,125.9400024414,118.4599990845,124.1500015259,0.0,1448411493.75,2013-09-07T23:59:59.999Z,Bitcoin
2013-09-08 23:59:59.999,287,2.7047901154,2.7705900669,2.6664500237,2.7276198864,0.0,57470353.3236,2013-09-08T23:59:59.999Z,Litecoin
2013-09-09 23:59:59.999,290,2.7321000099,2.7554700375,2.6461400986,2.7277801037,0.0,57537963.7074,2013-09-09T23:59:59.999Z,Litecoin
2013-09-10 23:59:59.999,293,0.00627790018916,0.00633182981983,0.00580736016855,0.00580781977624,0.0,45404896.6918,2013-09-10T23:59:59.999Z,XRP
2013-09-11 23:59:59.999,296,2.6436901093,2.8076000214,2.6127300262,2.7171700001,0.0,57444315.9191,2013-09-11T23:59:59.999Z,Litecoin
2013-09-12 23:59:59.999,299,0.00628715008497,0.00644154008478,0.00600760988891,0.00634862994775,0.0,49632889.6702,2013-09-12T23:59:59.999Z,XRP
2013-09-13 23:59:59.999,302,2.6898100376,2.7418599129,2.6035699844,2.6726000309,0.0,56651316.008,2013-09-13T23:59:59.999Z,Litecoin
2013-09-14 23:59:59.999,305,0.00651455996558,0.00655042985454,0.00628795986995,0.00633984012529,0.0,49564170.4189,2013-09-14T23:59:59.999Z,XRP
2013-09-15 23:59:59.999,308,2.5854101181,2.7183699608,2.5485899448,2.6399900913,0.0,56132470.5762,2013-09-15T23:59:59.999Z,Litecoin
2013-09-16 23:59:59.999,311,130.8600006104,132.7200012207,129.7700042725,131.7200012207,0.0,1542395098.0,2013-09-16T23:59:59.999Z,Bitcoin
2013-09-17 23:59:59.999,314,131.5899963379,132.7599945068,124.8899993896,131.6600036621,0.0,1542278406.0,2013-09-17T23:59:59.999Z,Bitcoin
2013-09-18 23:59:59.999,317,0.00961657986045,0.0108709997,0.00959508027881,0.0107819,0.0,84291705.9484,2013-09-18T23:59:59.999Z,XRP
2013-09-19 23:59:59.999,320,0.0107736997,0.0111506004,0.0107736997,0.0109577999,0.0,85666872.7628,2013-09-19T23:59:59.999Z,XRP
2013-09-20 23:59:59.999,323,129.6999969482,135.6199951172,126.6800003052,127.0400009155,0.0,1489921944.0,2013-09-20T23:59:59.999Z,Bitcoin
2013-09-21 23:59:59.999,326,2.4793300629,2.5701999664,2.472110033,2.5103700161,0.0,53819395.6671,2013-09-21T23:59:59.999Z,Litecoin
2013-09-22 23:59:59.999,329,127.8700027466,133.9400024414,126.5899963379,129.1199951172,0.0,1515584736.0,2013-09-22T23:59:59.999Z,Bitcoin
2013-09-23 23:59:59.999,332,0.0103948005,0.0106982999,0.00999472010881,0.0100077,0.0,78239095.6714,2013-09-23T23:59:59.999Z,XRP
2013-09-24 23:59:59.999,335,0.0100157,0.0104667004,0.0100087002,0.0104483999,0.0,81684439.7027,2013-09-24T23:59:59.999Z,XRP
2013-09-25 23:59:59.999,338,0.0104590999,0.0107281003,0.0104328999,0.0104328999,0.0,81563262.411,2013-09-25T23:59:59.999Z,XRP
2013-09-26 23:59:59.999,341,128.2100067139,134.9340057373,127.3199996948,128.3800048828,0.0,1509434269.0,2013-09-26T23:59:59.999Z,Bitcoin
2013-09-27 23:59:59.999,344,128.9400024414,134.7400054932,128.4900054932,133.7799987793,0.0,1573520360.0,2013-09-27T23:59:59.999Z,Bitcoin
2013-09-28 23:59:59.999,347,0.0149664003,0.0149664003,0.0137807997,0.0138352001,0.0,108162068.85,2013-09-28T23:59:59.999Z,XRP
2013-09-29 23:59:59.999,350,0.013847,0.0142534999,0.0128565002,0.0128678,0.0,100599042.265,2013-09-29T23:59:59.999Z,XRP
2013-09-30 23:59:59.999,353,2.2986299992,2.4522600174,2.2342400551,2.3527700901,0.0,51043443.9663,2013-09-30T23:59:59.999Z,Litecoin
2013-10-01 23:59:59.999,356,132.6799926758,134.6300048828,131.5500030518,132.1799926758,0.0,1557001092.0,2013-10-01T23:59:59.999Z,Bitcoin
2013-10-02 23:59:59.999,359,2.4204800129,2.4702000618,1.618620038,1.9653199911,0.0,42750902.3754,2013-10-02T23:59:59.999Z,Litecoin
2013-10-03 23:59:59.999,362,114.4499969482,123.6299972534,111.8199996948,123.6299972534,0.0,1457492614.5,2013-10-03T23:59:59.999Z,Bitcoin
2013-10-04 23:59:59.999,365,0.00892158970237,0.0100125,0.00892158970237,0.00987313967198,0.0,77187120.421,2013-10-04T23:59:59.999Z,XRP
2013-10-05 23:59:59.999,368,128.6300048828,130.4400024414,128.0299987793,128.5500030518,0.0,1516777518.75,2013-10-05T23:59:59.999Z,Bitcoin
2013-10-06 23:59:59.999,371,2.1333398819,2.2005999088,2.115940094,2.1672000885,0.0,47387869.5024,2013-10-06T23:59:59.999Z,Litecoin
2013-10-07 23:59:59.999,374,2.1744201183,2.1950500011,2.0811500549,2.0983200073,0.0,45942594.6974,2013-10-07T23:59:59.999Z,Litecoin
2013-10-08 23:59:59.999,377,126.7399978638,127.4700012207,124.7099990845,126.0,0.0,1488277350.0,2013-10-08T23:59:59.999Z,Bitcoin
2013-10-09 23:59:59.999,380,0.00943944044411,0.00974682997912,0.0093913404271,0.0096631301567,0.0,75545285.3858,2013-10-09T23:59:59.999Z,XRP
2013-10-10 23:59:59.999,383,0.00966165028512,0.0101148002,0.00962155964226,0.00986067019403,0.0,77089631.3353,2013-10-10T23:59:59.999Z,XRP
2013-10-11 23:59:59.999,386,130.75,131.8099975586,129.6399993896,130.8999938965,0.0,1547971040.0,2013-10-11T23:59:59.999Z,Bitcoin
2013-10-12 23:59:59.999,389,0.00891182012856,0.00940772984177,0.00848472025245,0.0093820495531,0.0,73347832.923,2013-10-12T23:59:59.999Z,XRP
2013-10-13 23:59:59.999,392,2.1224799156,2.1934800148,2.0978999138,2.1285800934,0.0,46962204.9374,2013-10-13T23:59:59.999Z,Litecoin
2013-10-14 23:59:59.999,395,0.00848469045013,0.00876022037119,0.00840094033629,0.00848906021565,0.0,66366535.5177,2013-10-14T23:59:59.999Z,XRP
2013-10-15 23:59:59.999,398,0.00850415974855,0.00850415974855,0.00793453026563,0.00805100984871,0.0,62941908.8943,2013-10-15T23:59:59.999Z,XRP
2013-10-16 23:59:59.999,401,1.9721000195,2.036429882,1.8540500402,1.9201500416,0.0,42540523.8588,2013-10-16T23:59:59.999Z,Litecoin
2013-10-17 23:59:59.999,404,0.00729756988585,0.00841534975916,0.0072869299911,0.00834293011576,0.0,65224107.2824,2013-10-17T23:59:59.999Z,XRP
2013-10-18 23:59:59.999,407,1.9159799814,1.9414199591,1.8772900105,1.9027099609,0.0,42262313.3498,2013-10-18T23:59:59.999Z,Litecoin
2013-10-19 23:59:59.999,410,155.9100036621,177.4799957275,155.6999969482,172.4199981689,0.0,2046457290.5,2013-10-19T23:59:59.999Z,Bitcoin
2013-10-20 23:59:59.999,413,1.8693799973,1.959190011,1.8693799973,1.9294400215,0.0,42968323.9485,2013-10-20T23:59:59.999Z,Litecoin
2013-10-21 23:59:59.999,416,1.9315400124,1.9535200596,1.7754100561,1.8221000433,0.0,40628715.6982,2013-10-21T23:59:59.999Z,Litecoin
2013-10-22 23:59:59.999,419,1.8210200071,1.8407100439,1.6374900341,1.6973400116,0.0,37892422.9853,2013-10-22T23:59:59.999Z,Litecoin
2013-10-23 23:59:59.999,422,193.3600006104,213.6199951172,192.3800048828,213.6199951172,0.0,2540139398.5,2013-10-23T23:59:59.999Z,Bitcoin
2013-10-24 23:59:59.999,425,214.3000030518,217.4199981689,168.5200042725,198.2299957275,0.0,2358198593.25,2013-10-24T23:59:59.999Z,Bitcoin
2013-10-25 23:59:59.999,428,2.293200016,2.6493899822,2.1210598946,2.1768100262,0.0,48790893.085,2013-10-25T23:59:59.999Z,Litecoin
2013-10-26 23:59:59.999,431,187.4499969482,188.4100036621,175.75,177.3200073242,0.0,2111296044.0,2013-10-26T23:59:59.999Z,Bitcoin
2013-10-27 23:59:59.999,434,2.2039699554,2.271310091,2.0923800468,2.1294100285,0.0,47869226.2352,2013-10-27T23:59:59.999Z,Litecoin
2013-10-28 23:59:59.999,437,2.1269199848,2.2257499695,2.1050899029,2.1761100292,0.0,48983674.6636,2013-10-28T23:59:59.999Z,Litecoin
