Timestamp,Open,High,Low,Close,Volume,Close_RollingMean,Close_RollingStd,Close_diff,z_score,anomaly_zscore,anomaly_iqr
2012-01-30,45.89,45.89,45.89,45.89,1.43364,45.02633333333333,0.387302637888553,5.369999999999997,-0.8643843834129233,False,False
2012-01-31,44.2,44.2,44.2,44.2,0.0,44.516666666666666,0.3133834638026794,-1.6899999999999977,-0.8644697028380968,False,False
2012-02-01,47.29,47.29,47.29,47.29,0.39162613,47.187666666666665,0.12786532059788866,3.0899999999999963,-0.8643137045991701,False,False
2012-02-02,59.39,59.39,59.39,59.39,0.0,60.62166666666667,0.9164703028840113,12.100000000000001,-0.8637028377088747,False,False
2012-02-03,69.66,69.66,69.66,69.66,100.0,70.00766666666667,0.4313306062932473,10.269999999999996,-0.863184358125128,False,False
2012-02-04,69.5,69.5,69.5,69.5,0.11491,68.39866666666667,0.4633590499444536,-0.1599999999999966,-0.8631924357038426,False,False
2012-02-05,79.01,79.01,79.01,79.01,29.15436821,79.53833333333334,0.5043130071369444,9.510000000000005,-0.8627123246189906,False,False
2012-02-06,95.4,95.4,95.4,95.4,0.0,95.55,0.3719380741548898,16.39,-0.8618848776494084,False,False
2012-02-07,95.31,95.31,95.31,95.31,0.0,94.74233333333333,0.42081762230174397,-0.09000000000000341,-0.8618894212874354,False,False
2012-02-08,114.8,114.8,114.7,114.7,7.606248,114.00733333333332,0.5929757413795377,19.39,-0.8609105197169536,False,False
2012-02-09,132.95,132.95,132.95,132.95,0.0,132.34733333333332,2.037481429290018,18.249999999999986,-0.8599891708948137,False,False
2012-02-10,139.14,139.14,139.0,139.0,17.68902045,138.52033333333335,0.5065534885649544,6.050000000000011,-0.859683737449666,False,False
2012-02-11,154.5,154.5,154.5,154.5,0.54503,153.14600000000002,1.4225950062248722,15.5,-0.8589012220116842,False,False
2012-02-12,189.77,189.82,189.77,189.82,5.8734,189.71266666666668,1.474161207060778,35.31999999999999,-0.8571180965104249,False,False
2012-02-13,231.99,232.0,231.99,232.0,5.9,232.91133333333335,0.6689916928060995,42.18000000000001,-0.8549886448217751,False,False
2012-02-14,169.0,169.5,164.0,164.0,55.56306041,172.43966666666668,2.85136202583823,-68.0,-0.8584216157755018,False,False
2012-02-15,69.78,69.78,67.81,67.81,0.15825127,68.41933333333333,1.7401326413514118,-96.19,-0.8632777551290161,False,False
2012-02-16,109.95,109.95,108.01,108.01,3.93758142,107.54166666666667,2.035468400491965,40.2,-0.86124826347696,False,False
2012-02-17,96.0,96.0,95.96,95.96,1.14091184,95.833,0.5673905790556177,-12.050000000000011,-0.8618566061239072,False,False
2012-02-18,76.89,76.89,76.89,76.89,14.24190402,77.47733333333332,0.8725781592255513,-19.069999999999993,-0.8628193525369597,False,False
2012-02-19,67.81,67.81,67.81,67.81,0.23503,67.52433333333333,1.9093557017239804,-9.079999999999998,-0.8632777551290161,False,False
2012-02-20,88.5,88.5,88.5,88.5,2.63265536,91.057,1.0841209693137457,20.689999999999998,-0.8622332232314778,False,False
2012-02-21,124.0,124.39,123.99,124.39,26.6932688,120.99366666666667,1.3909225005314807,35.89,-0.8604213213560477,False,False
2012-02-22,119.01,119.01,119.01,119.01,0.0,119.44500000000001,0.6082464905722342,-5.3799999999999955,-0.8606929299403279,False,False
2012-02-23,118.88,119.7,117.49,118.0,57.58404345,114.61766666666668,2.868174576711628,-1.0100000000000051,-0.860743919655964,False,False
2012-02-24,123.38,123.38,123.38,123.38,0.22842,124.04866666666666,0.5911866113004376,5.3799999999999955,-0.8604723110716838,False,False
2012-02-25,149.95,149.95,149.94,149.94,3.76463933,149.792,0.3478445949267212,26.560000000000002,-0.8591314330050518,False,False
2012-02-26,152.03,152.04,152.02,152.04,1.30315982,153.37033333333335,0.8183055805404607,2.0999999999999943,-0.859025414784422,False,False
2012-02-27,134.49,134.49,134.48,134.48,0.35284,134.18633333333335,0.30504361883165854,-17.560000000000002,-0.8599119290483549,False,False
2012-02-28,133.0,133.0,133.0,133.0,0.24962406,132.50300000000001,0.5768054116892507,-1.4799999999999898,-0.8599866466514654,False,False
2012-02-29,142.0,142.26,142.0,142.26,11.58969796,141.86733333333333,0.17184462429703323,9.259999999999991,-0.8595191567833551,False,False
2012-03-01,134.11,134.11,134.0,134.0,20.36691263,136.84666666666666,1.9292330678475726,-8.259999999999991,-0.8599361617844988,False,False
2012-03-02,119.31,119.31,119.0,119.0,1.05,118.805,0.43869516576809303,-15.0,-0.8606934347889974,False,False
2012-03-03,90.03,90.03,90.0,90.02,227.9082553,92.31366666666666,1.461245296414427,-28.980000000000004,-0.8621564862336886,False,False
2012-03-04,102.92,103.34,102.01,102.01,4.51917214,101.93166666666667,0.9164176256325199,11.990000000000009,-0.8615511726787595,False,False
2012-03-05,115.69,115.7,115.54,115.7,5.85543644,114.65933333333334,0.5121821696563271,13.689999999999998,-0.8608600348499871,False,False
2012-03-06,112.6,112.6,112.5,112.5,6.59403832,113.32466666666667,1.043527615953452,-3.200000000000003,-0.8610215864242801,False,False
2012-03-07,111.75,111.75,111.74,111.74,1.34572464,111.758,0.46783728404175473,-0.7600000000000051,-0.8610599549231747,False,False
2012-03-08,111.95,111.95,111.95,111.95,0.05949084,111.67433333333334,0.3011321552331429,0.21000000000000796,-0.8610493531011117,False,False
2012-03-09,117.82,118.5,117.82,118.5,4.2,118.25733333333334,0.2701587446817744,6.549999999999997,-0.8607186772224807,False,False
2012-03-10,113.97,113.97,113.97,113.97,0.0,114.61366666666666,0.42255775661356587,-4.530000000000001,-0.8609473736698392,False,False
2012-03-11,117.64,117.65,117.64,117.65,2.55384709,117.56366666666666,0.04429395247732168,3.680000000000007,-0.8607615893594022,False,False
2012-03-12,107.16,107.47,107.16,107.16,51.15800992,108.37000000000002,0.9625719857705753,-10.490000000000009,-0.8612911756138816,False,False
2012-03-13,113.84,113.84,113.84,113.84,1.74092,113.82233333333333,0.23164603442514684,6.680000000000007,-0.8609539367025449,False,False
2012-03-14,118.26,118.26,118.26,118.26,0.0,117.70466666666667,0.30086923913776564,4.420000000000002,-0.8607307935905527,False,False
2012-03-15,118.91,118.91,118.21,118.21,3.232,118.49033333333334,0.30925364395762583,-0.05000000000001137,-0.8607333178339011,False,False
2012-03-16,119.45,119.45,118.83,118.83,2.33669761,119.185,0.332013190746078,0.6200000000000045,-0.8607020172163816,False,False
2012-03-17,127.55,127.58,127.55,127.58,1.67237756,126.34933333333333,0.7107836052835449,8.75,-0.8602602746304242,False,False
2012-03-18,128.7,128.7,128.04,128.7,3.2,128.45933333333335,0.23922191923473896,1.1199999999999903,-0.8602037315794216,False,False
2012-03-19,129.66,129.66,129.65,129.65,5.0,129.60000000000002,0.2314273555459429,0.950000000000017,-0.8601557709558034,False,False
2012-03-20,126.98,126.98,126.22,126.22,11.0,126.71566666666666,0.3052379892687026,-3.430000000000007,-0.8603289340494987,False,False
2012-03-21,127.19,127.19,127.19,127.19,0.48404089,126.77333333333334,0.5193519394293235,0.9699999999999989,-0.8602799637285413,False,False
2012-03-22,128.7,128.7,128.7,128.7,1.1,128.325,0.2919701216408991,1.509999999999991,-0.8602037315794216,False,False
2012-03-23,118.24,118.5,118.24,118.5,2.25769943,117.98299999999999,0.2599224026159943,-10.199999999999989,-0.8607186772224807,False,False
2012-03-24,119.76,119.76,119.76,119.76,0.96739,119.64033333333333,0.20963816715809802,1.2600000000000051,-0.8606550662901029,False,False
2012-03-25,119.96,119.96,119.95,119.95,2.03361121,120.32633333333334,0.2620934732399371,0.18999999999999773,-0.8606454741653792,False,False
2012-03-26,110.81,110.81,110.8,110.8,2.47852902,110.934,0.17177772387785545,-9.150000000000006,-0.8611074106981234,False,False
2012-03-27,93.46,93.47,93.45,93.47,1.25451222,92.922,0.5652610018535701,-17.33,-0.8619823134426539,False,False
2012-03-28,105.54,106.23,105.53,106.23,2.86324831,105.141,0.6179853253009078,12.760000000000005,-0.8613381265401605,False,False
2012-03-29,107.07,107.07,107.07,107.07,2.02728,107.02633333333333,0.0693060859825067,0.8399999999999892,-0.8612957192519086,False,False
2012-03-30,107.0,107.0,107.0,107.0,25.9119316,107.163,0.1899210368051877,-0.06999999999999318,-0.8612992531925963,False,False
2012-03-31,99.23,100.18,99.23,100.18,2.8399224,99.894,0.5992616148016895,-6.819999999999993,-0.8616435599853083,False,False
2012-04-01,99.93,99.95,99.93,99.95,3.01849775,99.98700000000001,0.09063568724412754,-0.23000000000000398,-0.8616551715047105,False,False
2012-04-02,104.41,104.46,103.71,103.73,3.5144,104.324,0.37574386021686185,3.780000000000001,-0.861464338707577,False,False
2012-04-03,107.02,107.5,107.02,107.5,10.9200482,106.35166666666667,0.4275760336832034,3.769999999999996,-0.8612740107591129,False,False
2012-04-04,101.5,101.5,101.5,101.5,0.04477832,101.48233333333333,0.14833985594673804,-6.0,-0.8615769199609123,False,False
2012-04-05,101.01,101.01,101.01,101.01,0.34360026,101.023,0.40006163345657353,-0.4899999999999949,-0.861601657545726,False,False
2012-04-06,98.13,98.13,98.13,98.13,0.04621421,98.56400000000001,0.40656339398096975,-2.8800000000000097,-0.8617470539625897,False,False
2012-04-07,95.38,95.38,95.38,95.38,0.0,96.29566666666666,0.6340873613562239,-2.75,-0.8618858873467478,False,False
2012-04-08,90.64,90.64,90.64,90.64,0.5582061,90.77833333333335,0.22888158910927858,-4.739999999999995,-0.8621251856161694,False,False
2012-04-09,86.42,86.42,86.42,86.42,0.0,86.16066666666666,0.12514635199195132,-4.219999999999999,-0.8623382317547683,False,False
2012-04-10,88.24,88.24,88.24,88.24,0.78898458,88.23533333333334,0.2300934347747042,1.8199999999999932,-0.862246349296889,False,False
2012-04-11,73.3,74.67,73.3,74.67,84.55309629,73.517,0.6937859653670014,-13.569999999999993,-0.8629314289416256,False,False
2012-04-12,70.94,70.94,70.94,70.94,1.0,70.98366666666666,0.21148870298452654,-3.730000000000004,-0.8631197374954108,False,False
2012-04-13,66.27,66.27,65.53,65.53,16.73358761,66.49866666666667,0.43218557130661645,-5.409999999999997,-0.8633928606257,False,False
2012-04-14,71.8,71.87,71.69,71.69,83.43785152,72.49933333333334,0.5569122593301138,6.159999999999997,-0.8630818738451859,False,False
2012-04-15,75.42,75.42,75.42,75.42,1.0,75.17533333333333,0.3165736103925412,3.730000000000004,-0.8628935652914006,False,False
2012-04-16,85.45,85.5,85.45,85.5,6.595,85.59433333333332,0.30897699238979026,10.079999999999998,-0.8623846778323775,False,False
2012-04-17,92.79,92.79,92.79,92.79,0.09699321,92.49633333333333,0.216324841383848,7.290000000000006,-0.8620166431521912,False,False
2012-04-18,91.52,91.52,91.52,91.52,0.18575174,91.44800000000001,0.13849934723255877,-1.2700000000000102,-0.8620807589332388,False,False
2012-04-19,93.43,93.43,93.42,93.42,0.39937373,93.72399999999999,0.36379797379059764,1.9000000000000057,-0.8619848376860023,False,False
2012-04-20,91.55,91.55,91.55,91.55,3.0613,91.67833333333334,0.10521188358488096,-1.8700000000000045,-0.8620792443872298,False,False
2012-04-21,79.34,80.0,79.0,80.0,185.79320947,79.92299999999999,0.6015677794865033,-11.549999999999997,-0.8626623446006936,False,False
2012-04-22,86.02,86.03,86.02,86.03,0.29060983,85.88000000000001,0.09329227456714137,6.030000000000001,-0.8623579208528853,False,False
2012-04-23,86.33,86.58,86.19,86.58,1.25823455,86.21833333333333,0.25138352845685524,0.5499999999999972,-0.8623301541760535,False,False
2012-04-24,86.9,86.9,86.89,86.89,0.2647025,87.06,0.11738530812523007,0.3100000000000023,-0.862314503867294,False,False
2012-04-25,90.07,90.08,89.93,89.93,55.7538287,90.31366666666666,0.1661009947386736,3.0400000000000063,-0.8621610298717156,False,False
2012-04-26,89.0,89.0,89.0,89.0,3.99404494,88.53133333333334,0.20744311002598162,-0.9300000000000068,-0.8622079807979945,False,False
2012-04-27,93.17,93.17,93.17,93.17,0.14,93.34733333333334,0.15344174154013213,4.170000000000002,-0.861997458902744,False,False
2012-04-28,100.46,100.46,100.46,100.46,30.0,100.57966666666668,0.09866290114623022,7.289999999999992,-0.8616294242225576,False,False
2012-04-29,96.72,96.72,96.62,96.62,1.40615537,96.36633333333333,0.5546821604192217,-3.839999999999989,-0.8618232861117093,False,False
2012-04-30,95.65,95.65,95.65,95.65,0.15682175,95.777,0.05614943326908668,-0.9699999999999989,-0.8618722564326667,False,False
2012-05-01,97.78,98.5,97.78,98.5,2.435,98.00966666666666,0.4775547151761152,2.8499999999999943,-0.8617283745618121,False,False
2012-05-02,97.67,97.67,97.67,97.67,0.31739531,97.63799999999999,0.05195488989638507,-0.8299999999999983,-0.8617702770013944,False,False
2012-05-03,94.66,94.67,94.63,94.64,35.26102016,94.39566666666668,0.26292365966016074,-3.030000000000001,-0.8619232461483031,False,False
2012-05-04,93.8,93.8,93.8,93.8,2.4,93.70433333333332,0.16397399640668314,-0.8400000000000034,-0.861965653436555,False,False
2012-05-05,96.81,96.97,96.81,96.97,0.58874909,96.78366666666668,0.1584729579478763,3.1700000000000017,-0.8618056164082709,False,False
2012-05-06,99.4,99.4,99.39,99.4,21.555,99.469,0.13807419383617026,2.430000000000007,-0.8616829381815421,False,False
2012-05-07,98.92,98.92,98.92,98.92,10.06874241,98.72133333333333,0.15167418275226635,-0.480000000000004,-0.8617071709176862,False,False
2012-05-08,102.2,102.2,102.16,102.2,5.02995125,102.18633333333334,0.18153527956404295,3.280000000000001,-0.8615415805540357,False,False
2012-05-09,105.81,105.82,105.81,105.82,1.25125983,105.85133333333333,0.3594510505504795,3.6199999999999903,-0.8613588253356168,False,False
2012-05-10,109.51,109.51,109.51,109.51,0.3,109.776,0.6296172895661803,3.690000000000012,-0.8611725361765102,False,False
2012-05-11,110.0,110.0,110.0,110.0,27.25863636,109.51533333333333,0.40778403153664344,0.4899999999999949,-0.8611477985916965,False,False
2012-05-12,111.69,111.69,111.31,111.31,7.69,111.60133333333334,0.30864256054081074,1.3100000000000023,-0.8610816634159703,False,False
2012-05-13,118.12,118.12,118.12,118.12,0.08777425,118.26633333333332,0.09159443509577299,6.810000000000002,-0.8607378614719281,False,False
2012-05-14,119.54,119.54,119.54,119.54,0.98340305,119.46066666666667,0.09317885577567675,1.4200000000000017,-0.8606661729608355,False,False
2012-05-15,125.95,126.0,125.95,126.0,16.79,125.36033333333333,0.37577949679020095,6.459999999999994,-0.8603400407202314,False,False
2012-05-16,131.0,132.09,131.0,132.09,23.02467565,130.995,0.49908018875734655,6.090000000000003,-0.860032587880405,False,False
2012-05-17,129.8,129.8,129.8,129.8,19.50703249,130.30133333333333,0.39090287514661665,-2.289999999999992,-0.8601481982257585,False,False
2012-05-18,129.0,129.0,128.9,129.0,52.5516437,129.40633333333332,0.2547139488262058,-0.8000000000000114,-0.8601885861193317,False,False
2012-05-19,124.1,124.1,124.1,124.1,0.0711523,124.13766666666666,0.17847405645978523,-4.900000000000006,-0.860435961967468,False,False
2012-05-20,117.65,117.65,117.65,117.65,6.69681258,117.20666666666666,0.38650809314771384,-6.449999999999989,-0.8607615893594022,False,False
2012-05-21,117.02,117.02,117.02,117.02,15.0317467,117.38266666666667,0.458362402773447,-0.6300000000000097,-0.8607933948255913,False,False
2012-05-22,123.39,123.39,122.94,122.94,12.00234433,123.518,0.16430417642930084,5.920000000000002,-0.8604945244131492,False,False
2012-05-23,126.76,126.76,126.41,126.41,10.0,127.05666666666666,0.27115758721703576,3.469999999999999,-0.8603193419247751,False,False
2012-05-24,128.0,128.2,127.72,127.72,30.47906579,128.022,0.11963738450696887,1.3100000000000023,-0.8602532067490488,False,False
2012-05-25,125.48,125.55,125.48,125.55,1.85,125.40733333333334,0.35582767410168464,-2.1700000000000017,-0.8603627589103664,False,False
2012-05-26,126.9,126.9,126.88,126.88,0.75014279,126.75166666666668,0.18341743195955318,1.3299999999999983,-0.8602956140373008,False,False
2012-05-27,127.08,127.08,127.07,127.07,0.22989133,127.09133333333334,0.7209607257955555,0.18999999999999773,-0.8602860219125772,False,False
2012-05-28,124.76,124.76,124.76,124.76,0.19,124.81266666666667,0.3183679651625886,-2.309999999999988,-0.86040264195527,False,False
2012-05-29,123.29,123.34,123.29,123.34,1.21852776,123.29466666666667,0.04695804289284057,-1.4200000000000017,-0.8604743304663625,False,False
2012-05-30,123.29,123.31,123.29,123.31,2.0,122.91133333333332,0.30916721711173756,-0.030000000000001137,-0.8604758450123714,False,False
2012-05-31,124.2,124.2,124.2,124.2,6.22019324,124.32133333333333,0.09708628867641092,0.8900000000000006,-0.8604309134807712,False,False
2012-06-01,125.29,125.3,125.29,125.3,5.0958,125.41766666666668,0.2357626418922691,1.0999999999999943,-0.860375380127108,False,False
2012-06-02,128.0,128.0,128.0,128.0,1.846875,127.75266666666667,0.17164384498210494,2.700000000000003,-0.8602390709862983,False,False
2012-06-03,126.6,126.6,126.6,126.6,1.685812,126.50266666666667,0.16988704929616277,-1.4000000000000057,-0.8603097498000516,False,False
2012-06-04,126.7,126.7,126.44,126.44,2.21026576,126.539,0.19457026116710677,-0.1599999999999966,-0.8603178273787662,False,False
2012-06-05,118.25,118.27,118.25,118.26,11.8047555,117.469,0.43199098048004086,-8.179999999999993,-0.8607307935905527,False,False
2012-06-06,121.71,121.71,121.71,121.71,1.0,121.65733333333333,0.19120188607946006,3.4499999999999886,-0.860556620799518,False,False
2012-06-07,123.14,123.14,122.88,122.88,3.91171207,123.17133333333332,0.2085869268900796,1.1700000000000017,-0.8604975535051671,False,False
2012-06-08,124.55,124.55,124.55,124.55,0.7868326,124.40066666666668,0.2744264662541188,1.6700000000000017,-0.860413243777333,False,False
2012-06-09,125.66,125.66,125.66,125.66,4.55,125.821,0.1694483961119283,1.1099999999999994,-0.8603572055750001,False,False
2012-06-10,127.23,127.78,127.22,127.78,61.09858,127.32766666666667,0.1652726771030673,2.1200000000000045,-0.860250177657031,False,False
2012-06-11,132.25,132.25,132.25,132.25,32.81614367,131.73233333333332,0.482548431595341,4.469999999999999,-0.8600245103016904,False,False
2012-06-12,136.0,136.0,136.0,136.0,1.5,136.09666666666666,0.06979444603685103,3.75,-0.8598351920505657,False,False
2012-06-13,143.95,143.95,143.95,143.95,0.0837,143.66833333333335,0.8390309820514003,7.949999999999989,-0.8594338373581815,False,False
2012-06-14,141.37,141.37,141.37,141.37,0.0,141.24200000000002,0.29990113369520494,-2.579999999999984,-0.8595640883149553,False,False
2012-06-15,151.0,151.0,150.6,150.6,7.64309568,150.29666666666668,0.32046661434788354,9.22999999999999,-0.8590981129928539,False,False
2012-06-16,163.37,163.37,163.37,163.37,0.0,163.44133333333332,0.5223734519618702,12.77000000000001,-0.8584534212416908,False,False
2012-06-17,169.3,169.3,169.3,169.3,1.5,168.857,0.6199396524924468,5.930000000000007,-0.858154045980579,False,False
2012-06-18,192.66,193.49,192.66,193.49,2.3,191.641,1.1802347809749139,24.189999999999998,-0.8569328170486575,False,False
2012-06-19,194.9,195.11,194.9,195.11,211.01743749,194.38666666666666,0.3063391559192017,1.6200000000000045,-0.8568510315641718,False,False
2012-06-20,199.0,199.86,199.0,199.86,14.7535,199.62033333333335,0.5366722712451494,4.75,-0.8566112284460806,False,False
2012-06-21,173.2,173.99,173.2,173.99,2.5,172.21333333333334,1.3201941690435184,-25.870000000000005,-0.8579172719545056,False,False
2012-06-22,180.7,180.7,180.68,180.68,7.50311,181.22066666666666,0.5302825101054861,6.689999999999998,-0.8575795281944993,False,False
2012-06-23,196.82,196.82,196.82,196.82,0.49502083,196.35133333333334,0.17413299266162766,16.139999999999986,-0.856764702441659,False,False
2012-06-24,204.2,204.2,204.2,204.2,0.33517274,203.89033333333333,0.43641551993151456,7.3799999999999955,-0.8563921241234457,False,False
2012-06-25,198.44,198.44,198.44,198.44,4.37,198.261,0.9875128983548367,-5.759999999999991,-0.8566829169571732,False,False
2012-06-26,203.2,203.2,203.2,203.2,2.46092519,203.01833333333335,0.2876190413176116,4.759999999999991,-0.8564426089904122,False,False
2012-06-27,206.54,206.54,206.46,206.46,8.26761752,206.4496666666667,0.09185758750622837,3.2600000000000193,-0.8562780283241013,False,False
2012-06-28,226.72,226.72,225.55,225.71,7.81468229,225.924,0.709057655595559,19.25,-0.8553061946349948,False,False
2012-06-29,244.0,244.08,244.0,244.0,43.23089358,241.63433333333336,1.431157437035797,18.289999999999992,-0.8543828264181762,False,False
2012-06-30,263.52,265.0,263.52,265.0,8.45824614,263.805,0.787995055403468,21.0,-0.8533226442118782,False,False
2012-07-01,291.2,291.6,291.2,291.6,1.42589426,290.37233333333336,0.7996235467934668,26.600000000000023,-0.8519797467505675,False,False
2012-07-02,339.49,339.49,339.49,339.49,0.5,339.0566666666667,1.5478535380532346,47.889999999999986,-0.8495620264715384,False,False
2012-07-03,312.9,314.99,312.9,312.9,13.73000098,306.2653333333334,15.663445195831054,-26.590000000000032,-0.8509044190841795,False,False
2012-07-04,317.37,317.37,317.0,317.37,13.49065841,319.884,2.3989560949286735,4.470000000000027,-0.8506787517288391,False,False
2012-07-05,346.86,346.91,346.86,346.91,0.76673763,346.064,0.59130247865518,29.54000000000002,-0.8491874287586465,False,False
2012-07-06,359.9,359.98,358.0,359.98,17.87899556,363.4593333333333,1.3615000181612238,13.069999999999993,-0.8485275915473935,False,False
2012-07-07,398.0,398.0,397.99,398.0,11.88769897,403.152,2.977501150977481,38.01999999999998,-0.8466081569053245,False,False
2012-07-08,417.61,417.61,415.03,415.03,3.5,416.0663333333333,1.5087640144225378,17.029999999999973,-0.8457483996208839,False,False
2012-07-09,428.58,428.58,428.58,428.58,0.15835555,426.46166666666664,1.0005380739539522,13.550000000000011,-0.8450643296734867,False,False
2012-07-10,460.46,462.0,460.0,460.0,25.86353845,462.441,0.6241095731236435,31.420000000000016,-0.8434780951533972,False,False
2012-07-11,524.99,525.13,524.98,525.13,116.68053879,518.4433333333333,4.737531973098441,65.13,-0.8401900157678645,False,False
2012-07-12,653.0,654.03,651.2,651.2,4.21966528,652.8926666666666,1.8163888642812653,126.07000000000005,-0.833825388589389,False,False
2012-07-13,478.0,483.97,477.0,483.97,10.12680826,468.4943333333333,5.1141653739173965,-167.23000000000002,-0.8422679728922084,False,False
2012-07-14,682.0,682.0,676.7,680.0,26.8841729,672.4823333333334,6.169725687370407,196.02999999999997,-0.8323714244207518,False,False
2012-07-15,744.2,753.0,744.01,750.5,26.56304065,746.341,2.4353734400273384,70.5,-0.8288122412996087,False,False
2012-07-16,869.53,869.7,869.53,869.7,1.08890705,865.2926666666667,3.4935723570925856,119.20000000000005,-0.8227944451571936,False,False
2012-07-17,810.1,811.99,810.1,811.99,105.8446903,798.3126666666667,8.621309978538198,-57.710000000000036,-0.8257079268298344,False,False
2012-07-18,820.5,820.5,820.05,820.05,0.11950897,822.948,1.6785490446205162,8.059999999999945,-0.8253010188020838,False,False
2012-07-19,844.98,845.0,844.98,844.98,0.70139372,845.7896666666668,1.9843777503003872,24.930000000000064,-0.8240424310686072,False,False
2012-07-20,944.0,944.35,943.95,944.35,3.26580358,940.999,4.044478014734223,99.37,-0.8190257498381391,False,False
2012-07-21,1039.99,1040.0,1039.99,1039.99,11.66564315,1034.1933333333334,4.692373366868825,95.63999999999999,-0.8141973771614565,False,False
2012-07-22,1074.51,1081.02,1068.0,1081.02,87.31774317,1075.9826666666668,2.8887104067783507,41.02999999999997,-0.8121259830698181,False,False
2012-07-23,1123.99,1125.74,1123.99,1125.74,1.01385402,1125.0826666666665,5.590789798701835,44.72000000000003,-0.8098682998190732,False,False
2012-07-24,1018.21,1018.21,1015.21,1015.21,7.84524402,1016.3446666666666,3.130261345421894,-110.52999999999997,-0.8154483921648881,False,False
2012-07-25,997.99,1007.0,996.0,996.0,79.09932935,1001.512,7.436705518175072,-19.210000000000036,-0.8164182064593158,False,False
2012-07-26,1043.98,1055.0,1043.31,1055.0,3.31516,1050.2086666666667,4.723231457463584,59.0,-0.8134395993082882,False,False
